ID,Period,Group,Treatment,Session,Subject,Rank,give,receive1,receive2,return1,return2,returned,give_o,returned_other
78,2,2,2,5,6,3,12,0,12,0,0,12,0,0
78,3,1,2,5,6,3,10,6,10,0,0,10,6,6
78,4,3,2,5,6,2,6,6,5,0,0,12,5,10
78,5,3,2,5,6,2,6,6,12,0,0,12,12,26
78,6,1,2,5,6,2,12,12,0,0,0,14,0,0
79,1,1,2,5,7,2,0,0,5,0,0,0,5,5
79,2,6,2,5,7,2,1,1,1,0,0,1,1,1
79,3,6,2,5,7,3,0,6,0,0,0,1,6,6
79,4,6,2,5,7,3,0,12,0,0,0,8,12,10
79,5,4,2,5,7,2,0,0,1,0,0,0,1,0
79,6,1,2,5,7,3,0,12,0,0,0,0,12,14
80,1,6,2,5,8,2,3,3,2,0,0,3,2,2
80,2,1,2,5,8,2,6,6,4,0,0,4,4,2
80,3,4,2,5,8,2,4,4,4,0,0,3,4,3
80,4,4,2,5,8,2,6,6,0,0,0,6,0,0
80,5,1,2,5,8,2,1,1,0,0,0,2,0,0
80,6,6,2,5,8,2,3,3,0,0,0,7,0,2
81,1,4,2,5,9,3,2,12,2,0,0,2,12,12
81,2,2,2,5,9,2,0,0,12,0,0,0,12,12
81,3,4,2,5,9,3,4,4,4,0,0,3,4,3
81,4,1,2,5,9,2,5,5,10,0,0,8,10,11
81,5,4,2,5,9,3,1,0,1,0,0,0,0,0
81,6,6,2,5,9,3,0,3,0,0,0,2,3,7
82,1,6,2,5,10,1,0,3,2,3,2,2,0,3
82,2,6,2,5,10,1,0,1,1,1,1,1,0,1
82,3,6,2,5,10,1,0,6,0,6,1,1,0,6
82,4,6,2,5,10,1,0,12,0,10,8,8,0,10
82,5,6,2,5,10,1,0,10,10,10,10,10,0,10
82,6,6,2,5,10,1,0,3,0,7,2,2,0,7
83,1,4,2,5,11,1,0,12,2,12,2,2,0,12
83,2,4,2,5,11,1,0,7,12,7,12,12,0,7
83,3,4,2,5,11,1,0,4,4,3,3,3,0,3
83,4,4,2,5,11,1,0,6,0,6,0,0,0,6
83,5,4,2,5,11,1,0,0,1,0,0,0,0,0
83,6,4,2,5,11,1,0,4,12,5,12,12,0,5
84,1,5,2,5,12,2,2,2,5,0,0,3,5,7
84,2,1,2,5,12,3,4,6,4,0,0,2,6,4
84,3,2,2,5,12,3,5,0,5,0,0,6,0,0
84,4,3,2,5,12,3,5,6,5,0,0,10,6,12
84,5,5,2,5,12,2,6,6,12,0,0,9,12,18
84,6,2,2,5,12,3,8,12,8,0,0,12,12,18
85,1,2,2,5,13,1,0,2,12,1,4,4,0,1
85,2,2,2,5,13,1,0,0,12,0,12,12,0,0
85,3,2,2,5,13,1,0,0,5,0,6,6,0,0
85,4,2,2,5,13,1,0,3,12,5,18,18,0,5
85,5,2,2,5,13,1,0,0,10,1,15,15,0,1
85,6,2,2,5,13,1,0,12,8,18,12,12,0,18
86,1,2,2,5,14,3,12,2,12,0,0,4,2,1
86,2,4,2,5,14,3,12,7,12,0,0,12,7,7
86,3,6,2,5,14,2,6,6,0,0,0,6,0,1
86,4,6,2,5,14,2,12,12,0,0,0,10,0,8
86,5,2,2,5,14,2,0,0,10,0,0,1,10,15
86,6,2,2,5,14,2,12,12,8,0,0,18,8,12
87,1,5,2,5,15,1,0,2,5,3,7,7,0,3
87,2,5,2,5,15,1,0,12,6,18,9,9,0,18
87,3,5,2,5,15,1,0,12,12,18,18,18,0,18
87,4,5,2,5,15,1,0,12,10,18,15,15,0,18
87,5,5,2,5,15,1,0,6,12,9,18,18,0,9
87,6,5,2,5,15,1,0,10,12,15,18,18,0,15
88,1,6,2,5,16,3,2,3,2,0,0,2,3,3
88,2,3,2,5,16,2,0,0,12,0,0,0,12,24
88,3,3,2,5,16,2,12,12,9,0,0,26,9,22
88,4,1,2,5,16,3,10,5,10,0,0,11,5,8
88,5,2,2,5,16,3,10,0,10,0,0,15,0,1
88,6,5,2,5,16,2,10,10,12,0,0,15,12,18
89,1,1,2,5,17,3,5,0,5,0,0,5,0,0
89,2,4,2,5,17,2,7,7,12,0,0,7,12,12
89,3,1,2,5,17,2,6,6,10,0,0,6,10,10
89,4,2,2,5,17,2,3,3,12,0,0,5,12,18
89,5,6,2,5,17,3,10,10,10,0,0,10,10,10
89,6,3,2,5,17,2,8,8,12,0,0,18,12,26
90,1,4,2,5,18,2,12,12,2,0,0,12,2,2
90,2,5,2,5,18,2,12,12,6,0,0,18,6,9
90,3,5,2,5,18,2,12,12,12,0,0,18,12,18
90,4,2,2,5,18,3,12,3,12,0,0,18,3,5
90,5,3,2,5,18,3,12,6,12,0,0,26,6,12
90,6,3,2,5,18,3,12,8,12,0,0,26,8,18
91,1,3,2,6,1,2,2,2,8,0,0,2,8,3
91,2,5,2,6,1,3,8,3,8,0,0,8,3,3
91,3,5,2,6,1,2,12,12,12,0,0,15,12,15
91,4,1,2,6,1,2,12,12,10,0,0,50,10,22
91,5,4,2,6,1,2,12,12,12,0,0,28,12,28
91,6,3,2,6,1,3,12,12,12,0,0,0,12,0
92,1,3,2,6,2,3,8,2,8,0,0,3,2,2
92,2,5,2,6,2,2,3,3,8,0,0,3,8,8
92,3,4,2,6,2,3,8,6,8,0,0,18,6,14
92,4,3,2,6,2,2,10,10,12,0,0,0,12,0
92,5,2,2,6,2,3,12,11,12,0,0,20,11,17
92,6,6,2,6,2,3,12,12,12,0,0,24,12,24
93,1,2,2,6,3,2,12,12,12,0,0,0,12,30
93,2,3,2,6,3,3,12,1,12,0,0,5,1,0
93,3,6,2,6,3,2,12,12,7,0,0,15,7,10
93,4,5,2,6,3,3,12,12,12,0,0,12,12,12
93,5,1,2,6,3,3,12,0,12,0,0,0,0,0
93,6,4,2,6,3,3,0,12,0,0,0,0,12,28
94,1,3,2,6,4,1,0,2,8,2,3,3,0,2
94,2,3,2,6,4,1,0,1,12,0,5,5,0,0
94,3,3,2,6,4,1,0,12,6,3,1,1,0,3
94,4,3,2,6,4,1,0,10,12,0,0,0,0,0
94,5,3,2,6,4,1,0,8,12,0,0,0,0,0
94,6,3,2,6,4,1,0,12,12,0,0,0,0,0
95,1,1,2,6,5,2,11,11,4,0,0,30,4,4
95,2,6,2,6,5,2,12,12,12,0,0,15,12,15
95,3,3,2,6,5,2,12,12,6,0,0,3,6,1
95,4,6,2,6,5,3,10,0,10,0,0,19,0,0
95,5,2,2,6,5,2,11,11,12,0,0,17,12,20
95,6,2,2,6,5,3,12,12,12,0,0,20,12,20
96,1,5,2,6,6,2,2,2,10,0,0,2,10,10
96,2,2,2,6,6,2,5,5,10,0,0,7,10,15
96,3,2,2,6,6,3,12,12,12,0,0,18,12,18
96,4,5,2,6,6,2,12,12,12,0,0,12,12,12
96,5,4,2,6,6,3,12,12,12,0,0,28,12,28
96,6,4,2,6,6,2,12,12,0,0,0,28,0,0
97,1,4,2,6,7,3,2,6,2,0,0,4,6,12
97,2,1,2,6,7,3,12,11,12,0,0,0,11,10
97,3,4,2,6,7,2,6,6,8,0,0,14,8,18
97,4,4,2,6,7,3,8,12,8,0,0,18,12,26
97,5,3,2,6,7,2,8,8,12,0,0,0,12,0
97,6,1,2,6,7,2,10,10,0,0,0,20,0,1
98,1,1,2,6,8,3,4,11,4,0,0,4,11,30
98,2,1,2,6,8,2,11,11,12,0,0,10,12,0
98,3,6,2,6,8,3,7,12,7,0,0,10,12,15
98,4,2,2,6,8,2,8,8,12,0,0,15,12,20
98,5,6,2,6,8,2,7,7,12,0,0,14,12,24
98,6,5,2,6,8,3,4,0,4,0,0,4,0,0
99,1,2,2,6,9,3,12,12,12,0,0,30,12,0
99,2,6,2,6,9,3,12,12,12,0,0,15,12,15
99,3,2,2,6,9,2,12,12,12,0,0,18,12,18
99,4,3,2,6,9,3,12,10,12,0,0,0,10,0
99,5,5,2,6,9,3,12,12,12,0,0,0,12,0
99,6,5,2,6,9,2,0,0,4,0,0,0,4,4
100,1,4,2,6,10,1,0,6,2,12,4,4,0,12
100,2,4,2,6,10,1,0,12,4,28,10,10,0,28
100,3,4,2,6,10,1,0,6,8,14,18,18,0,14
100,4,4,2,6,10,1,0,12,8,26,18,18,0,26
100,5,4,2,6,10,1,0,12,12,28,28,28,0,28
100,6,4,2,6,10,1,0,12,0,28,0,0,0,28
101,1,6,2,6,11,2,2,2,2,0,0,3,2,3
101,2,3,2,6,11,2,1,1,12,0,0,0,12,5
101,3,3,2,6,11,3,6,12,6,0,0,1,12,3
101,4,6,2,6,11,2,0,0,10,0,0,0,10,19
101,5,1,2,6,11,2,0,0,12,0,0,0,12,0
101,6,1,2,6,11,3,0,10,0,0,0,1,10,20
102,1,5,2,6,12,3,10,2,10,0,0,10,2,2
102,2,2,2,6,12,3,10,5,10,0,0,15,5,7
102,3,1,2,6,12,3,10,12,10,0,0,40,12,18
102,4,1,2,6,12,3,10,12,10,0,0,22,12,50
102,5,6,2,6,12,3,12,7,12,0,0,24,7,14
102,6,2,2,6,12,2,12,12,12,0,0,20,12,20
103,1,5,2,6,13,1,0,2,10,2,10,10,0,2
103,2,5,2,6,13,1,0,3,8,3,8,8,0,3
103,3,5,2,6,13,1,0,12,12,15,15,15,0,15
103,4,5,2,6,13,1,0,12,12,12,12,12,0,12
103,5,5,2,6,13,1,0,12,12,0,0,0,0,0
103,6,5,2,6,13,1,0,0,4,0,4,4,0,0
104,1,2,2,6,14,1,0,12,12,0,30,30,0,0
104,2,2,2,6,14,1,0,5,10,7,15,15,0,7
104,3,2,2,6,14,1,0,12,12,18,18,18,0,18
104,4,2,2,6,14,1,0,8,12,15,20,20,0,15
104,5,2,2,6,14,1,0,11,12,17,20,20,0,17
104,6,2,2,6,14,1,0,12,12,20,20,20,0,20
105,1,6,2,6,15,3,2,2,2,0,0,3,2,3
105,2,4,2,6,15,3,4,12,4,0,0,10,12,28
105,3,1,2,6,15,2,12,12,10,0,0,18,10,40
105,4,4,2,6,15,2,12,12,8,0,0,26,8,18
105,5,3,2,6,15,3,12,8,12,0,0,0,8,0
105,6,6,2,6,15,2,12,12,12,0,0,24,12,24
106,1,4,2,6,16,2,6,6,2,0,0,12,2,4
106,2,4,2,6,16,2,12,12,4,0,0,28,4,10
106,3,5,2,6,16,3,12,12,12,0,0,15,12,15
106,4,2,2,6,16,3,12,8,12,0,0,20,8,15
106,5,5,2,6,16,2,12,12,12,0,0,0,12,0
106,6,3,2,6,16,2,12,12,12,0,0,0,12,0
107,1,1,2,6,17,1,0,11,4,30,4,4,0,30
107,2,1,2,6,17,1,0,11,12,10,0,0,0,10
107,3,1,2,6,17,1,0,12,10,18,40,40,0,18
107,4,1,2,6,17,1,0,12,10,50,22,22,0,50
107,5,1,2,6,17,1,0,0,12,0,0,0,0,0
107,6,1,2,6,17,1,0,10,0,20,1,1,0,20
108,1,6,2,6,18,1,0,2,2,3,3,3,0,3
108,2,6,2,6,18,1,0,12,12,15,15,15,0,15
108,3,6,2,6,18,1,0,12,7,15,10,10,0,15
108,4,6,2,6,18,1,0,0,10,0,19,19,0,0
108,5,6,2,6,18,1,0,7,12,14,24,24,0,14
108,6,6,2,6,18,1,0,12,12,24,24,24,0,24
109,1,5,3,7,1,3,3,6,3,0,0,9,6,12
109,2,6,3,7,1,3,12,6,12,0,0,22,6,22
109,3,5,3,7,1,3,12,2,12,0,0,18,2,3
109,4,1,3,7,1,2,12,12,12,0,0,28,12,28
109,5,6,3,7,1,2,12,12,12,0,0,28,12,28
109,6,1,3,7,1,3,12,0,12,0,0,24,0,0
110,1,3,3,7,2,2,3,3,2,0,0,6,2,4
110,2,2,3,7,2,2,3,3,12,0,0,4,12,27
110,3,6,3,7,2,3,10,12,10,0,0,20,12,24
110,4,4,3,7,2,3,11,8,11,0,0,0,8,0
110,5,4,3,7,2,3,0,12,0,0,0,0,12,12
110,6,1,3,7,2,2,0,0,12,0,0,0,12,24
111,1,4,3,7,3,2,2,2,4,0,0,3,4,3
111,2,5,3,7,3,3,2,8,2,0,0,6,8,6
111,3,3,3,7,3,3,2,5,2,0,0,3,5,9
111,4,2,3,7,3,2,3,3,10,0,0,4,10,22
111,5,2,3,7,3,3,4,10,4,0,0,6,10,22
111,6,4,3,7,3,3,8,10,8,0,0,0,10,0
112,1,6,3,7,4,1,0,2,10,4,20,20,0,4
112,2,6,3,7,4,1,0,6,12,22,22,22,0,22
112,3,6,3,7,4,1,0,12,10,24,20,20,0,24
112,4,6,3,7,4,1,0,10,12,24,27,27,0,24
112,5,6,3,7,4,1,0,12,12,28,28,28,0,28
112,6,6,3,7,4,1,0,6,6,14,14,14,0,14
113,1,1,3,7,5,3,3,5,3,0,0,9,5,15
113,2,1,3,7,5,2,5,5,12,0,0,10,12,24
113,3,4,3,7,5,2,6,6,12,0,0,12,12,24
113,4,5,3,7,5,3,6,12,6,0,0,0,12,12
113,5,1,3,7,5,2,7,7,12,0,0,14,12,24
113,6,6,3,7,5,3,6,6,6,0,0,14,6,14
114,1,2,3,7,6,2,4,4,6,0,0,7,6,13
114,2,6,3,7,6,2,6,6,12,0,0,22,12,22
114,3,2,3,7,6,3,8,11,8,0,0,18,11,25
114,4,6,3,7,6,2,10,10,12,0,0,24,12,27
114,5,4,3,7,6,2,12,12,0,0,0,12,0,0
114,6,3,3,7,6,3,10,10,10,0,0,23,10,23
115,1,3,3,7,7,1,0,3,2,6,4,4,0,6
115,2,3,3,7,7,1,0,10,2,15,4,4,0,15
115,3,3,3,7,7,1,0,5,2,9,3,3,0,9
115,4,3,3,7,7,1,0,6,12,14,26,26,0,14
115,5,3,3,7,7,1,0,8,12,18,27,27,0,18
115,6,3,3,7,7,1,0,10,10,23,23,23,0,23
116,1,5,3,7,8,1,0,6,3,12,9,9,0,12
116,2,5,3,7,8,1,0,8,2,6,6,6,0,6
116,3,5,3,7,8,1,0,2,12,3,18,18,0,3
116,4,5,3,7,8,1,0,12,6,12,0,0,0,12
116,5,5,3,7,8,1,0,12,8,12,0,0,0,12
116,6,5,3,7,8,1,0,12,12,2,2,2,0,2
117,1,4,3,7,9,3,4,2,4,0,0,3,2,3
117,2,3,3,7,9,3,2,10,2,0,0,4,10,15
117,3,3,3,7,9,2,5,5,2,0,0,9,2,3
117,4,4,3,7,9,2,8,8,11,0,0,0,11,0
117,5,3,3,7,9,2,8,8,12,0,0,18,12,27
117,6,4,3,7,9,2,10,10,8,0,0,0,8,0
118,1,6,3,7,10,3,10,2,10,0,0,20,2,4
118,2,2,3,7,10,3,12,3,12,0,0,27,3,4
118,3,2,3,7,10,2,11,11,8,0,0,25,8,18
118,4,5,3,7,10,2,12,12,6,0,0,12,6,0
118,5,5,3,7,10,2,12,12,8,0,0,12,8,0
118,6,5,3,7,10,2,12,12,12,0,0,2,12,2
119,1,4,3,7,11,1,0,2,4,3,3,3,0,3
119,2,4,3,7,11,1,0,2,7,3,10,10,0,3
119,3,4,3,7,11,1,0,6,12,12,24,24,0,12
119,4,4,3,7,11,1,0,8,11,0,0,0,0,0
119,5,4,3,7,11,1,0,12,0,12,0,0,0,12
119,6,4,3,7,11,1,0,10,8,0,0,0,0,0
120,1,5,3,7,12,2,6,6,3,0,0,12,3,9
120,2,1,3,7,12,3,12,5,12,0,0,24,5,10
120,3,4,3,7,12,3,12,6,12,0,0,24,6,12
120,4,6,3,7,12,3,12,10,12,0,0,27,10,24
120,5,3,3,7,12,3,12,8,12,0,0,27,8,18
120,6,2,3,7,12,2,12,12,12,0,0,28,12,28
121,1,1,3,7,13,2,5,5,3,0,0,15,3,9
121,2,4,3,7,13,3,7,2,7,0,0,10,2,3
121,3,1,3,7,13,2,7,7,12,0,0,14,12,24
121,4,2,3,7,13,3,10,3,10,0,0,22,3,4
121,5,2,3,7,13,2,10,10,4,0,0,22,4,6
121,6,3,3,7,13,2,10,10,10,0,0,23,10,23
122,1,1,3,7,14,1,0,5,3,15,9,9,0,15
122,2,1,3,7,14,1,0,5,12,10,24,24,0,10
122,3,1,3,7,14,1,0,7,12,14,24,24,0,14
122,4,1,3,7,14,1,0,12,12,28,28,28,0,28
122,5,1,3,7,14,1,0,7,12,14,24,24,0,14
122,6,1,3,7,14,1,0,0,12,0,24,24,0,0
123,1,3,3,7,15,3,2,3,2,0,0,4,3,6
123,2,4,3,7,15,2,2,2,7,0,0,3,7,10
123,3,5,3,7,15,2,2,2,12,0,0,3,12,18
123,4,3,3,7,15,2,6,6,12,0,0,14,12,26
123,5,5,3,7,15,3,8,12,8,0,0,0,12,12
123,6,6,3,7,15,2,6,6,6,0,0,14,6,14
124,1,2,3,7,16,1,0,4,6,7,13,13,0,7
124,2,2,3,7,16,1,0,3,12,4,27,27,0,4
124,3,2,3,7,16,1,0,11,8,25,18,18,0,25
124,4,2,3,7,16,1,0,3,10,4,22,22,0,4
124,5,2,3,7,16,1,0,10,4,22,6,6,0,22
124,6,2,3,7,16,1,0,12,12,28,28,28,0,28
125,1,2,3,7,17,3,6,4,6,0,0,13,4,7
125,2,5,3,7,17,2,8,8,2,0,0,6,2,6
125,3,1,3,7,17,3,12,7,12,0,0,24,7,14
125,4,1,3,7,17,3,12,12,12,0,0,28,12,28
125,5,6,3,7,17,3,12,12,12,0,0,28,12,28
125,6,5,3,7,17,3,12,12,12,0,0,2,12,2
126,1,6,3,7,18,2,2,2,10,0,0,4,10,20
126,2,3,3,7,18,2,10,10,2,0,0,15,2,4
126,3,6,3,7,18,2,12,12,10,0,0,24,10,20
126,4,3,3,7,18,3,12,6,12,0,0,26,6,14
126,5,1,3,7,18,3,12,7,12,0,0,24,7,14
126,6,2,3,7,18,3,12,12,12,0,0,28,12,28
127,1,2,3,8,1,2,5,5,12,0,0,4,12,12
127,2,1,3,8,1,2,12,12,5,0,0,0,5,0
127,3,1,3,8,1,2,6,6,9,0,0,0,9,0
127,4,2,3,8,1,3,0,12,0,0,0,0,12,15
127,5,6,3,8,1,2,6,6,12,0,0,10,12,22
127,6,1,3,8,1,2,6,6,0,0,0,0,0,0
128,1,5,3,8,2,2,3,3,3,0,0,4,3,4
128,2,5,3,8,2,3,3,6,3,0,0,4,6,9
128,3,5,3,8,2,2,4,4,4,0,0,5,4,5
128,4,6,3,8,2,3,4,2,4,0,0,6,2,3
128,5,4,3,8,2,2,4,4,1,0,0,5,1,4
128,6,3,3,8,2,2,4,4,5,0,0,2,5,3
129,1,3,3,8,3,2,4,4,5,0,0,3,5,7
129,2,2,3,8,3,2,4,4,3,0,0,4,3,3
129,3,5,3,8,3,3,4,4,4,0,0,5,4,5
129,4,1,3,8,3,3,4,5,4,0,0,0,5,0
129,5,1,3,8,3,2,4,4,3,0,0,0,3,0
129,6,2,3,8,3,3,4,12,4,0,0,4,12,15
130,1,5,3,8,4,3,3,3,3,0,0,4,3,4
130,2,2,3,8,4,3,3,4,3,0,0,3,4,4
130,3,2,3,8,4,3,3,6,3,0,0,3,6,7
130,4,1,3,8,4,2,5,5,4,0,0,0,4,0
130,5,1,3,8,4,3,3,4,3,0,0,0,4,0
130,6,5,3,8,4,3,3,4,3,0,0,4,4,5
131,1,4,3,8,5,3,4,2,4,0,0,15,2,15
131,2,5,3,8,5,2,6,6,3,0,0,9,3,4
131,3,3,3,8,5,3,5,12,5,0,0,6,12,6
131,4,4,3,8,5,2,4,4,10,0,0,6,10,12
131,5,2,3,8,5,2,6,6,5,0,0,8,5,6
131,6,4,3,8,5,2,5,5,10,0,0,6,10,12
132,1,4,3,8,6,2,2,2,4,0,0,15,4,15
132,2,3,3,8,6,2,6,6,12,0,0,5,12,6
132,3,4,3,8,6,3,3,4,3,0,0,5,4,5
132,4,4,3,8,6,3,10,4,10,0,0,12,4,6
132,5,3,3,8,6,2,1,1,1,0,0,0,1,0
132,6,3,3,8,6,3,5,4,5,0,0,3,4,2
133,1,2,3,8,7,1,0,5,12,4,12,12,0,4
133,2,2,3,8,7,1,0,4,3,4,3,3,0,4
133,3,2,3,8,7,1,0,6,3,7,3,3,0,7
133,4,2,3,8,7,1,0,12,0,15,0,0,0,15
133,5,2,3,8,7,1,0,6,5,8,6,6,0,8
133,6,2,3,8,7,1,0,12,4,15,4,4,0,15
134,1,1,3,8,8,2,1,1,12,0,0,0,12,0
134,2,6,3,8,8,3,1,12,1,0,0,3,12,14
134,3,6,3,8,8,3,1,0,1,0,0,2,0,0
134,4,3,3,8,8,3,1,6,1,0,0,0,6,5
134,5,3,3,8,8,3,1,1,1,0,0,0,1,0
134,6,6,3,8,8,3,1,8,1,0,0,16,8,6
135,1,3,3,8,9,1,0,4,5,3,7,7,0,3
135,2,3,3,8,9,1,0,6,12,5,6,6,0,5
135,3,3,3,8,9,1,0,12,5,6,6,6,0,6
135,4,3,3,8,9,1,0,6,1,5,0,0,0,5
135,5,3,3,8,9,1,0,1,1,0,0,0,0,0
135,6,3,3,8,9,1,0,4,5,2,3,3,0,2
136,1,3,3,8,10,3,5,4,5,0,0,7,4,3
136,2,4,3,8,10,3,8,5,8,0,0,10,5,15
136,3,1,3,8,10,3,9,6,9,0,0,0,6,0
136,4,5,3,8,10,3,9,3,9,0,0,14,3,4
136,5,5,3,8,10,3,8,6,8,0,0,13,6,9
136,6,4,3,8,10,3,10,5,10,0,0,12,5,6
137,1,2,3,8,11,3,12,5,12,0,0,12,5,4
137,2,6,3,8,11,2,12,12,1,0,0,14,1,3
137,3,3,3,8,11,2,12,12,5,0,0,6,5,6
137,4,2,3,8,11,2,12,12,0,0,0,15,0,0
137,5,6,3,8,11,3,12,6,12,0,0,22,6,10
137,6,2,3,8,11,2,12,12,4,0,0,15,4,4
138,1,6,3,8,12,3,4,1,4,0,0,5,1,2
138,2,4,3,8,12,2,5,5,8,0,0,15,8,10
138,3,2,3,8,12,2,6,6,3,0,0,7,3,3
138,4,3,3,8,12,2,6,6,1,0,0,5,1,0
138,5,2,3,8,12,3,5,6,5,0,0,6,6,8
138,6,5,3,8,12,2,4,4,3,0,0,5,3,4
139,1,1,3,8,13,1,0,1,12,0,0,0,0,0
139,2,1,3,8,13,1,0,12,5,0,0,0,0,0
139,3,1,3,8,13,1,0,6,9,0,0,0,0,0
139,4,1,3,8,13,1,0,5,4,0,0,0,0,0
139,5,1,3,8,13,1,0,4,3,0,0,0,0,0
139,6,1,3,8,13,1,0,6,0,0,0,0,0,0
140,1,1,3,8,14,3,12,1,12,0,0,0,1,0
140,2,3,3,8,14,3,12,6,12,0,0,6,6,5
140,3,4,3,8,14,2,4,4,3,0,0,5,3,5
140,4,5,3,8,14,2,3,3,9,0,0,4,9,14
140,5,5,3,8,14,2,6,6,8,0,0,9,8,13
140,6,6,3,8,14,2,8,8,1,0,0,6,1,16
141,1,5,3,8,15,1,0,3,3,4,4,4,0,4
141,2,5,3,8,15,1,0,6,3,9,4,4,0,9
141,3,5,3,8,15,1,0,4,4,5,5,5,0,5
141,4,5,3,8,15,1,0,3,9,4,14,14,0,4
141,5,5,3,8,15,1,0,6,8,9,13,13,0,9
141,6,5,3,8,15,1,0,4,3,5,4,4,0,5
142,1,4,3,8,16,1,0,2,4,15,15,15,0,15
142,2,4,3,8,16,1,0,5,8,15,10,10,0,15
142,3,4,3,8,16,1,0,4,3,5,5,5,0,5
142,4,4,3,8,16,1,0,4,10,6,12,12,0,6
142,5,4,3,8,16,1,0,4,1,5,4,4,0,5
142,6,4,3,8,16,1,0,5,10,6,12,12,0,6
143,1,6,3,8,17,1,0,1,4,2,5,5,0,2
143,2,6,3,8,17,1,0,12,1,14,3,3,0,14
143,3,6,3,8,17,1,0,0,1,0,2,2,0,0
143,4,6,3,8,17,1,0,2,4,3,6,6,0,3
143,5,6,3,8,17,1,0,6,12,10,22,22,0,10
143,6,6,3,8,17,1,0,8,1,6,16,16,0,6
144,1,6,3,8,18,2,1,1,4,0,0,2,4,5
144,2,1,3,8,18,3,5,12,5,0,0,0,12,0
144,3,6,3,8,18,2,0,0,1,0,0,0,1,2
144,4,6,3,8,18,2,2,2,4,0,0,3,4,6
144,5,4,3,8,18,3,1,4,1,0,0,4,4,5
144,6,1,3,8,18,3,0,6,0,0,0,0,6,0
145,1,5,3,9,1,2,12,12,8,0,0,13,8,9
145,2,4,3,9,1,3,12,12,12,0,0,20,12,20
145,3,1,3,9,1,3,12,12,12,0,0,24,12,24
145,4,2,3,9,1,3,12,12,12,0,0,28,12,28
145,5,2,3,9,1,3,12,6,12,0,0,36,6,18
145,6,1,3,9,1,3,12,12,12,0,0,27,12,27
146,1,6,3,9,2,3,5,4,5,0,0,1,4,1
146,2,6,3,9,2,3,5,8,5,0,0,0,8,0
146,3,6,3,9,2,3,5,12,5,0,0,0,12,0
146,4,3,3,9,2,2,5,5,12,0,0,4,12,11
146,5,1,3,9,2,3,5,3,5,0,0,12,3,8
146,6,3,3,9,2,3,5,7,5,0,0,8,7,12
147,1,1,3,9,3,2,6,6,3,0,0,3,3,6
147,2,5,3,9,3,3,4,5,4,0,0,6,5,7
147,3,5,3,9,3,2,8,8,12,0,0,0,12,0
147,4,5,3,9,3,2,5,5,7,0,0,5,7,7
147,5,1,3,9,3,2,3,3,5,0,0,8,5,12
147,6,3,3,9,3,2,7,7,5,0,0,12,5,8
148,1,3,3,9,4,3,2,3,2,0,0,3,3,5
148,2,5,3,9,4,2,5,5,4,0,0,7,4,6
148,3,2,3,9,4,3,4,12,4,0,0,9,12,36
148,4,5,3,9,4,3,7,5,7,0,0,7,5,5
148,5,4,3,9,4,2,6,6,12,0,0,9,12,19
148,6,6,3,9,4,3,10,10,10,0,0,0,10,0
149,1,4,3,9,5,3,12,2,12,0,0,18,2,3
149,2,2,3,9,5,3,12,4,12,0,0,24,4,8
149,3,5,3,9,5,3,12,8,12,0,0,0,8,0
149,4,2,3,9,5,2,12,12,12,0,0,28,12,28
149,5,4,3,9,5,3,12,6,12,0,0,19,6,9
149,6,1,3,9,5,2,12,12,12,0,0,27,12,27
150,1,1,3,9,6,3,3,6,3,0,0,6,6,3
150,2,1,3,9,6,3,2,12,2,0,0,2,12,12
150,3,3,3,9,6,2,2,2,8,0,0,2,8,8
150,4,4,3,9,6,2,1,1,5,0,0,2,5,9
150,5,3,3,9,6,2,12,12,5,0,0,13,5,6
150,6,4,3,9,6,3,12,6,12,0,0,19,6,9
151,1,6,3,9,7,1,0,4,5,1,1,1,0,1
151,2,6,3,9,7,1,0,8,5,0,0,0,0,0
151,3,6,3,9,7,1,0,12,5,0,0,0,0,0
151,4,6,3,9,7,1,0,12,8,0,0,0,0,0
151,5,6,3,9,7,1,0,12,7,0,0,0,0,0
151,6,6,3,9,7,1,0,10,10,0,0,0,0,0
152,1,2,3,9,8,1,0,12,5,36,15,15,0,36
152,2,2,3,9,8,1,0,4,12,8,24,24,0,8
152,3,2,3,9,8,1,0,12,4,36,9,9,0,36
152,4,2,3,9,8,1,0,12,12,28,28,28,0,28
152,5,2,3,9,8,1,0,6,12,18,36,36,0,18
152,6,2,3,9,8,1,0,7,6,21,18,18,0,21
153,1,4,3,9,9,2,2,2,12,0,0,3,12,18
153,2,3,3,9,9,3,3,12,3,0,0,2,12,10
153,3,6,3,9,9,2,12,12,5,0,0,0,5,0
153,4,1,3,9,9,2,7,7,3,0,0,14,3,6
153,5,5,3,9,9,3,7,12,7,0,0,7,12,12
153,6,2,3,9,9,2,7,7,6,0,0,21,6,18
154,1,1,3,9,10,1,0,6,3,3,6,6,0,3
154,2,1,3,9,10,1,0,12,2,12,2,2,0,12
154,3,1,3,9,10,1,0,12,12,24,24,24,0,24
154,4,1,3,9,10,1,0,7,3,14,6,6,0,14
154,5,1,3,9,10,1,0,3,5,8,12,12,0,8
154,6,1,3,9,10,1,0,12,12,27,27,27,0,27
155,1,3,3,9,11,1,0,3,2,5,3,3,0,5
155,2,3,3,9,11,1,0,12,3,10,2,2,0,10
155,3,3,3,9,11,1,0,2,8,2,8,8,0,2
